clip_id,split,accent,tier,domain,duration,transcript,has_drug,drug_terms,has_dose,dose_strings,has_negation,has_entity,gender,age_group,country,speaker_id,path
848d8e540d19383c326cbc913d0f1c0b,test,ijaw,A,clinical,6.738979591836735,She has a thirty pack year history and currently smokes one pack a day and does not drink alcohol.,False,,False,,True,True,Male,19-25,NG,dee8cc489c4760b8d92a5ac3cd330c17,/AfriSpeech-100/test/e932b1a4-1bc2-4a5f-900a-3a1a6ba90a95/37740d0feaad8b742c460af6057ac666.wav
94a84a0f3f82fccfb5d198d9398ac92d,test,ijaw,A,clinical,4.612993197278912,8. Prednisone 10 mg q. day .,True,prednisone,True,10.0 mg,False,True,Male,26-40,NG,d1aea8260fc32ed868aed5a0b33203e9,/AfriSpeech-100/test/45a3a691-044e-475d-88f3-f6c93b4846da/1c7698d0efba09e5c6a2d82b6ff3fc08.wav
97936c2d37f2f43efc1a3f0b0b3c0ca9,test,ijaw,A,clinical,9.66498866213152,TF 150cc/kg of BM 30 +BP 22cc Q4H gavaged over 50 .,False,,True,150.0 ml|22.0 ml,False,True,Male,26-40,NG,d1aea8260fc32ed868aed5a0b33203e9,/AfriSpeech-100/test/c5da6f0c-29d8-48ca-a7a6-a94d8f710136/ba170078b4076396876335307fed956d.wav
a2fb0dd7428a4afcfef9223224d462ad,test,ijaw,A,clinical,11.867981859410431,There is likely variation in the precordial lead placement as compared to the previous tracing of 27/11/1979 and no diagnostic interim change.,False,,False,,True,True,Male,19-25,NG,dee8cc489c4760b8d92a5ac3cd330c17,/AfriSpeech-100/test/02ca8108-9467-41c2-881a-c93b4faad1dc/90fbaa7ed64de39a873911f2b1365bae.wav
a46605b3fdc92295cbd88bb861487e58,test,ijaw,A,general,7.959,"Dr Ewatomi Safiyah made aware of rising Calcium with no new orders received at 23 May, 1985",False,,False,,True,True,Male,41-55,NG,902569a673c51b77169cbdf53cd0646f,/AfriSpeech-100/test/47e726c1-a429-46ed-be56-7120c64dd84d/2a545e97fc0cb879bcf7e0404b0bd024.wav
a725f065187b21c5cda1720bc7307bac,test,ijaw,A,clinical,7.512993197278911,GI: restarted back on tube feeds of respilar at 40cc/hr.,False,,True,40.0 ml,False,True,Male,19-25,NG,712bc9772f89911eab7f667420997748,/AfriSpeech-100/test/3b2918a0-9bc1-4693-ac8f-44f70fc99ea5/0af3f8fa1a61768b1681ec6ddd53d87e.wav
b29c9ccbdadf5706af0da73171953752,test,ijaw,A,clinical,3.0,Will cont to monitor dng.,False,,False,,False,False,Male,26-40,NG,d1aea8260fc32ed868aed5a0b33203e9,/AfriSpeech-100/test/96d42ba2-b1ef-4eb0-90dd-f402d07d08a4/97464cc1a63ca6918b2065b8b7113db9.wav
bfe3e8e78193cbd5085be65385a200f4,test,ijaw,A,clinical,9.598979591836734,CXRs have shown intermittent recurrent opacification alternately of the left and right lungs.,False,,False,,False,False,Male,19-25,NG,712bc9772f89911eab7f667420997748,/AfriSpeech-100/test/7ed54f32-2b92-489d-aeba-77a5a3bae972/0e6fd88414f9676d5e48da8c4d74792a.wav
c4e5db30026158b54bfc69f86dcc3258,test,ijaw,A,general,13.038979591836734,"On March 13, SeaWorld Parks announced it was shutting down Busch Gardens, Adventure Island and SeaWorld parks, and has not named a reopening date.",False,,False,,True,True,Male,41-55,NG,65e6607d4e9a30e9586b26a1e6e9922c,/AfriSpeech-100/test/8084c2a8-2b7a-4f7b-8167-947a4f53e43d/61425092f9ef4c177badb54ac39388b3.wav
c80332f56b08b4af535215343ffdb008,test,ijaw,A,clinical,4.0,BUT HAVE BEEN WNL.,False,,False,,False,False,Male,19-25,NG,712bc9772f89911eab7f667420997748,/AfriSpeech-100/test/4fa358b1-cb3d-414e-9595-47fbbb853bdf/389a0477347063cd6d876330d84b64fc.wav
c9e6be5a8915f5ac8ee4ff3732b8e27d,test,ijaw,A,clinical,13.1,"The descending aorta passes downward posterior to the heart, at first to the left of the vertebral column and then anterior to it, through the thoracic and abdominal cavities.",False,,False,,False,False,Male,26-40,NG,d41fe194f39bbda490137f3578ac93e8,/AfriSpeech-100/test/5fae8dad-2d9c-4f7c-8663-46cdd93428b1/78af99d6fa8f33be10f9da5feb10de4b.wav
cd46e47931741d1adcb0e5ba77a8d010,test,ijaw,A,clinical,3.17498866213152,ETIOLOGYThe cause of PROM is not clearly understood.,False,,False,,True,True,Female,19-25,NG,be568395cd2144eaf4305cbda02ee3bb,/AfriSpeech-100/test/edbc063e-c54d-4760-b60b-43d4a6a3619a/33f2a91339e72dde70aa49034bddc8bf.wav
fba01cb73f0d8d871f0853aa7c80967a,test,ijaw,A,clinical,3.340997732426304,Nutritional aspects in liver disease and liver transplantation.,False,,False,,False,False,Male,19-25,NG,3922d3d682e902fee7524e3b8e77c339,/AfriSpeech-100/test/ecc80fdb-77e8-4fc7-b807-6deda7c6c11f/0f6146b51588c078ba7c081a1f14325e.wav
0bc62a7632b777c66f67cc78b1b032db,test,swahili,A,clinical,7.602993197278912,Magnesium mg 100ml 2225.,False,,True,100.0 ml,False,True,Female,26-40,KE,f00d6ca5ae4bdad6bff0da63644b5956,/AfriSpeech-100/test/b28e7c7a-6150-4479-af33-7c8cc84850ef/7b73df8fd3556949cadc852957d9421c.wav
131f719fec149dda7cc514e849b65fde,test,swahili,A,general,8.627981859410431,"It would be unconscionable to compound the UKs problems by not leaving more time to agree a trade deal, she added.
",False,,False,,True,True,Female,26-40,KE,f6d533e8dea137a94f7750f7a8080361,/AfriSpeech-100/test/b5370baf-230f-4d49-8cec-d6d8a50f21f1/238aa6bd3da8ad7e1531433d67343dc6.wav
1767f075d626c92ebed30b6288ab2ab7,test,swahili,A,clinical,12.618979591836734,"Because suctioning removes secretions not accessible to bypassed cilia, recommendation is toinsert the catheter only as far as the end of the endotracheal tube.
",False,,False,,True,True,Male,26-40,ZA,edf40ba700a67e149a1bbd9fe8c4ee5c,/AfriSpeech-100/test/24ac0233-7f0e-49a0-b0b4-a65a15722332/f9eef25193fd553897fa019b1205f650.wav
1e1f4d7a25294e5853a6c798329b69b9,test,swahili,A,general,9.162993197278912,"She never lets me pick out her stuff, so she would see what she wants and just pick that out, Young-Holmes said.
",False,,False,,True,True,Female,26-40,KE,4e6385ad4c3d86e94b67d95118475404,/AfriSpeech-100/test/44226baf-b0cd-4bb3-bfb3-76c876b449e1/0297cc93d5882bd67b9b4a53460de9eb.wav
21dcea0a9c98e415d126fa38c3e09e72,test,swahili,A,clinical,16.56798185941043,CTA CHEST W and W/O C and RECONS NON-CORONARY; CTA ABD and PELVIS   Reason: eval for dissection Contrast: OMNIPAQUE,True,omnipaque,False,,False,True,Female,19-25,KE,aaaca9dc353411eb473d2a0edc33ac01,/AfriSpeech-100/test/488a2323-37cf-4ebb-9415-b7dc17bafa9e/ada095c1e54a65b38a710d79d87e8d5d.wav
2b1b9ae7cd7fe6f78a8d421c292ec1f9,test,swahili,A,clinical,13.748979591836736,"An elevator should never be used as a class 1 lever, that is like a crowbar, as bone will be crushed and the mechanical advantage is such that the jaw may be fractured Figure 8.",False,,False,,True,True,Female,26-40,KE,f00d6ca5ae4bdad6bff0da63644b5956,/AfriSpeech-100/test/b43a7e86-b9aa-4518-ad64-a5bfd76e5089/cda7963bcb7d985dcb473d3a5c745f8b.wav
2cb670d452cc50d146a3510276df791a,test,swahili,A,clinical,13.953990929705215,"The appropriate drug therapy to institute initially is which of the following? A, Metronidazole, B, Sulfasalazine, C, Mesalamine, D, Cyclosporine, E Prednisone5.",True,metronidazole|sulfasalazine|mesalamine|cyclosporine|prednisone,False,,False,True,Female,26-40,KE,4db41deac97447fc0ac8f55d57576175,/AfriSpeech-100/test/4143dd1f-1b3c-4d6d-8b70-df4661e5ebc1/0fcca1f7744b33c80335cedb49369dee.wav
2e75f34dd0eb98b8bcc2294340dec033,test,swahili,A,clinical,16.196984126984127,"Although any given patient or animal either will or will not respond to a given dose, a comparison of individuals within a population shows that members of that population are not identical in their ability to respond to a particular dose.",False,,False,,True,True,Female,19-25,KE,277a1d9be665b4ea1c044b7d846a275d,/AfriSpeech-100/test/09b2950f-e573-4179-b942-f74337207c9d/34fa3c4bbee5a04031cc2f9bf4f73cbd.wav
2f11308426efe80f4c4a23795b245383,test,swahili,A,clinical,5.12498866213152,Pt completed course of dilantin after injury no siezure activity noted.,False,,False,,True,True,Female,19-25,KE,5879cae29103f47763706b63ea87276f,/AfriSpeech-100/test/820107fb-6483-4c35-8030-0ae2ce5fb5e5/68cb5eb119c9002fc8e4a7bc9ffd37ee.wav
399eeb18cb0fb018270ccd9ea1861256,test,swahili,A,clinical,16.820997732426306,"No one passenger moves from the door to the rear, but the crowding and transfer of energy from person to person forces even those at the rear to move a little, like the sodium ions at the next node.",False,,False,,True,True,Female,19-25,KE,de0c91739ad43faaa94ddf780278de2a,/AfriSpeech-100/test/034217ea-bded-4684-9265-455b59a246da/e49327291e95818c5e893ce57afd8275.wav
3aec03bca0a2a5e03e719c2075b5ac18,test,swahili,A,clinical,6.642993197278911,Internal hernia is the term applied for herniation that does not present on the external surface.,False,,False,,True,True,Female,19-25,KE,b9b4533811758c0481418724573c76de,/AfriSpeech-100/test/9babb59d-c6bd-4746-b795-2cb3f65ff9e2/873fd4e8985d459be8819be9d6aa1c93.wav
439ba5f71d1d55733b83ceb7d3eba324,test,swahili,A,clinical,8.072993197278912,"Adverse effects side effects are not a major problem, and they can be minimized by graduated dosage increases.",False,,False,,True,True,Female,26-40,KE,55f7aa2adf3f00194f8fe98eb32970fe,/AfriSpeech-100/test/401b8ec7-b51b-432d-8a6e-79cdb3551d3e/401334dbcf085c598f19744df543adb5.wav
4e3b6e2d9fcb97c87a269b1e0747e762,test,swahili,A,general,7.67,"The duration of lactation is about 200 days, and the young leave the burrow between 180 and 240 days.",False,,True,200.0 days|240.0 days,False,True,Male,19-25,KE,4a6ec596f336fea1e3e9b55be5c65a1a,/AfriSpeech-100/test/dd76c065-6567-4a9b-ab5b-93e4344ff7ec/1a23f65b8373efbab46bd1152ff3edcf.wav
5dce81d882d87594aaa93edfd369a364,test,swahili,A,clinical,3.5869841269841274,Never leave child alone in the bathtub.,False,,False,,True,True,Female,19-25,KE,6b2a5c9a01566b40657891836072369c,/AfriSpeech-100/test/1dd07ae1-a16a-48de-82ad-8a1741d8abed/f4c262bc1d5f917b668de9ce11f35c20.wav
63bd3c234d1d89a65ce8563f55787ac8,test,swahili,A,clinical,4.138979591836734,HR 100-160's no murmur noted.,False,,False,,True,True,Female,19-25,KE,aaaca9dc353411eb473d2a0edc33ac01,/AfriSpeech-100/test/ced3e683-2f44-4953-b2a1-2a9b8ddba4e0/3cee0d6210474084f7acfb65aa57590a.wav
6afed7fe39a177c3d510b925d8267a94,test,swahili,A,general,12.713990929705217,"Etander Ayale Other Antimalarial drugs include pyrimethamine, proguanil, chlorproguanil, and trimethoprim
",True,pyrimethamine|trimethoprim,False,,False,True,Male,19-25,KE,3f7c48c903ef6a5f454d5fd7c744c532,/AfriSpeech-100/test/de04e824-0565-4834-9505-9573a76aae1c/c31f9862c5f9ed6054234a69e956da99.wav
723a3ec3156f72ef6828899f45206964,test,swahili,A,clinical,5.850997732426304,Coronary bypass surgery with or without surgical ventricular reconstruction.,False,,False,,True,True,Female,26-40,KE,e327391ed896bd21660eafde1d08a243,/AfriSpeech-100/test/56a4cf48-4a19-4e3c-9237-d486dcfe15ef/bc8a7b5416faf46177acc1e80d184c40.wav
88fff98f24f6cf178ac806f158823ebb,test,swahili,A,clinical,7.930997732426302,The patient dies 5 days later from respiratory complications.,False,,True,5.0 days,False,True,Female,19-25,KE,58eb07bfda12ce0b5ba608b3add37781,/AfriSpeech-100/test/ba607d82-5385-4e06-b668-0a16f9bcb44f/4aae4d284f00dbb21a1784d080456ba4.wav
96c0239bebf9812f391113c433a60ac3,test,swahili,A,clinical,5.814988662131518,UO 3cc/kg/hr this shift no stool.,False,,True,3.0 ml,True,True,Female,19-25,KE,aaaca9dc353411eb473d2a0edc33ac01,/AfriSpeech-100/test/74fdc571-d9ce-4b95-bc8c-a0db828bb024/2954f1df58f419d8caebdc751731d43e.wav
ae325b61688d7cdf1c957b28284fab2b,test,swahili,A,clinical,12.295986394557824,"Most, if not all of the sequelae of chronic immunosuppression that occur in lung transplant recipients are similar to those occurring in other groups of solid organ transplants.",False,,False,,True,True,Female,26-40,KE,e327391ed896bd21660eafde1d08a243,/AfriSpeech-100/test/6b12dd12-3c78-44a7-b8e8-7401347e15ae/187c74c2e4db2e31883c9afc91b7749b.wav
c361cf1ef4cfa79c13cac6ea5f92ff83,test,swahili,A,clinical,15.348979591836734,Abnormal renal function has been noted when foscarnet is used with ritonavir or ritonavir and saquinavir.,True,ritonavir|ritonavir,False,,False,True,Female,41-55,KE,e77b7a02e13a4619d98b0177a76cc67a,/AfriSpeech-100/test/53033118-28ad-49fc-97ce-1a1bd23cd8ea/e6ce7e970eeaadbcc589ede035c43d17.wav
c8bc671bb9c88eb4ee2f3f7acf2b2d83,test,swahili,A,clinical,9.706984126984128,Patients with a history of cardiac arrhythmias or recent cardiac infarction should receive levodopa only when absolutely necessary.,True,levodopa,False,,False,True,Female,19-25,KE,6b2a5c9a01566b40657891836072369c,/AfriSpeech-100/test/85b6b58f-6119-44c0-b00b-0a24b486d5d8/3a558c667f33f4317d9651fd7cbb5e59.wav
cc47565e8d7adaaaf7309137e1c21d0c,test,swahili,A,clinical,9.356984126984129,77. Isolated intestinal transplantation is used for patients with intestinal failure who have no significant liver disease or failure of other organs.,False,,False,,True,True,Female,19-25,KE,5879cae29103f47763706b63ea87276f,/AfriSpeech-100/test/cb7d27f8-a916-4af2-a0f1-5dcea4a1b0f3/10c248002bbaacad4fb30be60f75bc06.wav
d51141cb8b8c69ccbae5e69b3a85832f,test,swahili,A,clinical,11.951995464852608,", CGH, RFLP lose sensitivity if the proportion of DNA contributed by tumor cells is not 80 of the total sample DNA.",False,,False,,True,True,Female,,KE,8f9b3999070f74dc83d1657a36880fa3,/AfriSpeech-100/test/8982be6e-fe4d-43f4-bb9e-9b602b06f1b2/c775c621f1b4c1bdfd6185ed90e1459f.wav
e235ca5879e5ab635a97d0467e147d33,test,swahili,A,clinical,4.502993197278912,Do not leave the tourniquet on for more than 60 seconds.,False,,False,,True,True,Female,26-40,KE,e1c00fb2bb781c956d9f1cf477711cea,/AfriSpeech-100/test/7c0d6797-8e01-4a46-89b3-b9d97b9a7127/dbf1a37a35720139961b356304c75cbf.wav
fe691b1c80b20d7f4eefc0066d839b4e,test,swahili,A,general,21.153990929705216,"History of Present Illness: Mr. Sokeloo Erufa 68 year old male with no known significant past medical history who presented to the Hospital Bekwai ED on 15 March 2011 for acute stroke at 13: 40.
",False,,False,,True,True,Female,19-25,KE,a255491df18f9e1d39e0b2ec07912692,/AfriSpeech-100/test/d5c467b5-087d-4860-ad33-229d94a7de9e/8a1ad85d776706310c72bcbb6676c7d9.wav
25dead43f9b4f15ff2360caf740a560c,test,yoruba,A,clinical,10.0,"SOLUTION, INTRAMUSCULAR HYDROXYPROGESTERONE CAPROATE, HYDROXYPROGESTERONE CAPROATE, 1250MG/5ML (250MG/ML)",False,,True,1250.0 mg|5.0 ml,False,True,Female,19-25,NG,16fb9a90b97ac641910a7d0ea618ef0f,/AfriSpeech-100/test/f60026d5-28cc-4c42-b7ff-cfb0a73a24cd/3166243409f3060e356627789c8e5853.wav
2eed62adea9bb14af1995a7556a5d67b,test,yoruba,A,clinical,4.0,Patient denies night sweats in the past month .,False,,False,,True,True,Female,19-25,NG,16fb9a90b97ac641910a7d0ea618ef0f,/AfriSpeech-100/test/630cdbf4-0f0a-41c6-83ac-10ede63728b9/8850e8ab436977e5ab76b330dfb22b1c.wav
3b09d44d3e3adce79a0fb0cfe57e793e,test,yoruba,A,general,15.579,"While performing Yope song, the newly crowned 2019 African Player of the Year Sadio Mane could not help but joined Diamond on the dance floor a situation which highly sparked the entire occasion.
",True,diamond,False,,True,True,Male,19-25,NG,37f9c26abd9a0bbd27f725990eb11dbc,/AfriSpeech-100/test/153f3135-4750-4894-8fe6-f4bd5075517c/06f7442e3544605be8f30ce99b7500dc.wav
47336a19e6de775ce619938a93f921e7,test,yoruba,A,clinical,11.292993197278912,"Oral lesions, which rarely appear without the rash mainly affect the tonsils, lateral borders of the tongue and lips.",False,,False,,True,True,Female,19-25,NG,b211756231b0306c727d2d56c229fad2,/AfriSpeech-100/test/716992f5-6f63-4cae-bca2-ca1f7bcb05a7/e0a911d1e9860071c284715fe223224c.wav
48806c3ddbaa78bf3c285dcf74f01dec,test,yoruba,A,general,8.745,"If the body is still not well take one per day for a few more weeks if needed, but not for a longer period.",False,,False,,True,True,Other,41-55,NG,557083b21d251bcf9fe2c0f90dd3d887,/AfriSpeech-100/test/04cefcfc-d6ce-4e9f-bd4c-0c3305acaadb/6306d72012586dd238f5d0b151b8ba36.wav
4fece74d74539de7b4257aa93e5a0f18,test,yoruba,A,clinical,9.123990929705217,Common-sense rules for prescribing do not apply only to the elderly but are especially important in this vulnerable group.,False,,False,,True,True,Female,<18yrs,NG,02982b34ff5fa9aaa8d13606d8bdb166,/AfriSpeech-100/test/13e4f406-dfd2-421f-9e90-4479b1f17664/a44699f9364fee969d0f7ce386d09c08.wav
50fa7685106848e05f28bd76763ee89d,test,yoruba,A,clinical,3.505986394557824,covering with sliding scale. No drip at this time.,False,,False,,True,True,Male,19-25,NG,2d2273cd4c6325b5abff7560fe988b56,/AfriSpeech-100/test/66b0079e-70d1-4f84-96b4-26a0fe952334/2ad3db55b9c0f2b3e043b26b2cde7c94.wav
532a2c6223d6cf5a2eef3a35acc106ee,test,yoruba,A,clinical,4.867981859410431,Radiographic changes do not appear until after at least 10 days.,False,,True,10.0 days,True,True,Female,19-25,NG,ecaae531204223151790209b4fd2215b,/AfriSpeech-100/test/ca68d70c-8619-4ef6-b781-07819e3932cb/b8c8e49b72dd61c27780a84293c867ff.wav
5f64f9fc4a594adc778f0a2700d116e6,test,yoruba,A,clinical,17.11498866213152,"Complete lesion of L1 level of lumbar spinal cord, initial encounter. CAPSULE, ORAL AGRYLIN, ANAGRELIDE HYDROCHLORIDE, EQ 0.5MG BASE. Pedestrian on roller-skates injured in collision with railway train or",True,anagrelide,True,0.5 mg,False,True,Female,19-25,NG,036d43fc36ebee61324f5819a72ba782,/AfriSpeech-100/test/c7434dec-fcdc-42c3-b852-d06de4a32a80/1397dae3f678d1ed1c123098ee7a5364.wav
63a2e9a375b665c32e1a176423c8fbdd,test,yoruba,A,clinical,7.350997732426304,"Unlike other receptor tyrosine kinases, HER 2 neu does not have a direct soluble ligand.",True,tyrosine,False,,True,True,Female,19-25,NG,ae57ec14e05749cb207d36d1ac03d004,/AfriSpeech-100/test/1849d705-fb0c-420a-a5d5-4c0693ca0faf/f282801fd6d7ebff52c422e4b809f5a5.wav
660a4f125c61654b1ccc5df0cdd955bd,test,yoruba,A,clinical,10.613990929705215,"CARDIAC: colour pinks pale well, perfused no audible murmur on exam pulses palpable x4 cap refill 3secs mucous membranes pink and moist.",False,,False,,True,True,Female,19-25,NG,ae57ec14e05749cb207d36d1ac03d004,/AfriSpeech-100/test/f3d74f92-7f74-4695-b5a5-42cc86fc73b8/76daf91d229f0286133fd9279ce9fe4e.wav
68d7b378f686a4ea235df042be92df7c,test,yoruba,A,clinical,10.105986394557824,U/O 30-60 ml/hr all night.,False,,True,60.0 ml,False,True,Male,19-25,NG,5d0c962046700ec14498495c85c14f09,/AfriSpeech-100/test/3432371e-166a-409d-8a1e-29f128e6424f/fc1b3aeb8529920895e5686ea9ae14f3.wav
82faa4bc24f3ce811e8e07503edfbebb,test,yoruba,A,clinical,21.54698412698413,Discharge Diagnosis: PrimaryMRSA sepsis with cervical abcsess and cervica osteomyelitis as well drained paraspinal abscess in lumbar spineGram negative sepsis not fermenter not pseudomonas,False,,False,,True,True,Female,19-25,NG,5072b7fac65b7604c1581691414be70b,/AfriSpeech-100/test/641dbbe8-ee69-4d15-8356-5a93e8ccf28d/8e8700b5a1ceca0b37abaebb74229ebc.wav
93c43bd94eaaab1cb53328ea72a27dcf,test,yoruba,A,clinical,13.222993197278912,"Unspecified superficial injury of right hip, initial encounter. TABLET, ORAL KETOCONAZOLE, KETOCONAZOLE, 200MG. Other specified injury of blood vessel of unspecified finger, initial",True,ketoconazole|ketoconazole,True,200.0 mg,False,True,Female,19-25,NG,036d43fc36ebee61324f5819a72ba782,/AfriSpeech-100/test/cdeca704-2a69-462f-aada-6b322b787868/f5409d5d2fdf3ab4aab3c857bc9ab457.wav
93cd3ed3b7a6575d02bb23a2594b31d9,test,yoruba,A,general,13.272993197278913,"The UK governments Culture Recovery Fun announced 10 days ago specified that Secret Cinema was to receive an allocation of 977,000.
",False,,True,10.0 days,False,True,Male,19-25,NG,5d4f114b928c1dbaf75b04157617c885,/AfriSpeech-100/test/4af317a0-f871-4a46-9d25-a763f55a12b0/a0decc87b828ed372eb0a8720c697213.wav
9d62c73869bfa4589aee1a01b7a44c1a,test,yoruba,A,general,14.159,"Mr Macaroni tweeted, Just reading that St Francis Church in Ondo State has been attacked Multiple people have been killed Im not even sure of the numbers.
",False,,False,,True,True,Male,19-25,NG,105a878e82b335d231e3a4805acbbb0a,/AfriSpeech-100/test/8d900b25-ec34-4945-b101-4940838ff474/43953ce734b458daf93fb857a436240c.wav
b9fbfa440d2ba2a19ff2e1f37ee2edf4,test,yoruba,A,clinical,27.0,"Poisoning by other primarily systemic and hematological agents, accide. TABLET, ORAL-28 ZOVIA 1/35E-28, ETHINYL ESTRADIOL; ETHYNODIOL DIACETATE, 0.035MG;1MG. Other injury of intrinsic muscle, fascia and tendon of other finger at",True,estradiol,True,0.035 mg,False,True,Female,19-25,NG,ae8f317cba93e9f9a147ebc79a1e79c7,/AfriSpeech-100/test/952bfe94-80c5-4868-8a64-085f7f509a82/0cdfe48220e4af8368fb985549b51b16.wav
c2cc345671d456fb13daafe8657d0b7c,test,yoruba,A,clinical,5.0,261-280 mg / dL 17 Units,False,,True,280.0 mg|17.0 units,False,True,Female,19-25,NG,5b880504793f9d682752cb4380350b45,/AfriSpeech-100/test/7d0963c4-6eb8-4885-9081-31c630a61f40/5fb00dcbeb03abbaadcba523fe570fa3.wav
c638fd27f4d7996caa3ec3583be2bb60,test,yoruba,A,clinical,12.211995464852608,"The public demonstration was a failure because nitrous oxide has analgesic properties, but does not suffice as the sole anesthetic agent in every patient.",False,,False,,True,True,Female,26-40,NG,fd049ac397b7a148c4ebbd539fa00b46,/AfriSpeech-100/test/defc5e0a-310f-449c-b5d0-cd45054fe587/f48c719b8d51e6fdbc1abeb1a2c9958f.wav
da96d824075f3a27194aa3105fabdb3f,test,yoruba,A,clinical,4.0,No fracture and normal alignment of the cervical spine.,False,,False,,True,True,Female,19-25,NG,4e4f51614914201ac3087e3e22dcb94f,/AfriSpeech-100/test/04a9e007-db80-40e0-a736-cc1ff644630e/76a93f86f2e397f4a1fdaeb4552e3fcf.wav
dca135e2059101c69a99b599fefb2e63,test,yoruba,A,clinical,10.706984126984128,Other labs: Ca: 8.1 mg/dL Mg: 2.2 mg/dL PO4: 1.8 mg/dL Imaging: 22,False,,True,2.2 mg,False,True,Male,26-40,NG,a61523b99d93020d2898dada7d1a0593,/AfriSpeech-100/test/f842058c-c0ab-4009-9ccb-3b45de40cc14/a09f3a9548066e4e3a188edb38c3f2d3.wav
e5ce8868512511ee2359edb7581199ac,test,yoruba,A,general,11.206984126984128,"The event might not be taking place physically, but you can still Join The Fun online at Virtual Windsor.",False,,False,,True,True,Female,41-55,NG,1eab4ebc542a884b90fac5812b8e1118,/AfriSpeech-100/test/3af27aa8-2429-4f0b-bf7c-26d1331d3f10/8e2f9146da001b0114784fb55116b658.wav
ee9c796e757ac3a2493c10bd9d7029c5,test,yoruba,A,clinical,7.847981859410432,NOSPITS MAX ASPIRATE3.6CC.,False,,True,3.6 ml,False,True,Male,19-25,NG,5d0c962046700ec14498495c85c14f09,/AfriSpeech-100/test/372f5f50-e6ed-45ed-aa0a-0592357cdda2/aa6309daa9d2daf5924374bfd7b872c4.wav
f36039967f4f81776a24fa5f769152db,test,yoruba,A,clinical,11.31,Most causes of conductive hearing loss can be medically or surgically corrected they can be improved or resolved with treatment and without use of a hearing aid.,False,,False,,True,True,Female,19-25,NG,32867d57c693d83f130fddba2dfcb393,/AfriSpeech-100/test/6298b680-9915-45a0-83b4-d7511ae4bce4/5fb609af6a4de8ba0b390f2006267975.wav
f50ecd838b405b25f806c9b0805e9463,test,yoruba,A,clinical,3.744988662131519,Patient did not respond to commands cues or questions.,False,,False,,True,True,Female,19-25,NG,ae57ec14e05749cb207d36d1ac03d004,/AfriSpeech-100/test/a2a91451-76f8-454b-9688-152c0ccf16d9/0f541cc972004b9ba0968b75c2da0ffd.wav
f90956b98a371a04fb2d01be89fe11cf,test,yoruba,A,clinical,6.411995464852607,CON'T TO SUCTION THICK TAN SECRETIONS.,False,,False,,True,True,Female,26-40,NG,6cfc2841301d2ed19b2837eb6251baca,/AfriSpeech-100/test/61f79e9c-6552-4b2f-9553-4af32499fa8b/68fbf3a925d855d79169d9d2a8c846e3.wav
8f0b5eaf4c3efac9966188653abf9958,test,afrikaans,B,general,4.0489795918367335,This has no commemorative inscription.,False,,False,,True,True,Female,41-55,ZA,3fdd9c12cdbdbdc8d068e5c7dfde77c5,/AfriSpeech-100/test/95f7861e-5211-44ee-b091-01ec6f1bbae9/b52cfbc44df40df7b1d4ee336e30f177.wav
9aaf2cdb126cc34675679f50c7ff2bfb,test,afrikaans,B,general,14.677981859410432,"The FDAs data request would make it exceedingly difficult, though not entirely impossible, for a vaccine to be cleared by Election Day, experts say.",False,,False,,True,True,Female,41-55,ZA,3fdd9c12cdbdbdc8d068e5c7dfde77c5,/AfriSpeech-100/test/18807b07-5c0d-4711-bd57-9275396e997e/2d3c2153cbbd39f197550a1e3883d6f7.wav
25735aa40f226325a3c0d19bfb711d78,test,ebira,B,clinical,12.830997732426304,She had been nodding appropriately to questions and localizing pain since awakening and since 0600 has been following simple commands inconsitently.,False,,False,,False,False,Male,19-25,NG,55fab43c6975e5c0400ece0f66541169,/AfriSpeech-100/test/f50b0cc2-a6a3-4ba3-abbc-a1870b828b01/85773e70b3b4cf567aa9352c252107e9.wav
28a0e7c3607b7125515e431edc797640,test,ebira,B,general,13.531995464852605,"The event, which lasted five hours, was also used as a platform to surprise Femi with a rare saxophone as a birthday gift before he sets out on his seven-week American tour.
",False,,True,5.0 hours,False,True,Male,19-25,NG,2d52057aa6deaf9d100ed08c8c94145e,/AfriSpeech-100/test/0908f8bd-6d8e-4ad1-bf5f-31392bba79c4/dda829a33e4d3dde685468a804a9216d.wav
47563df782e059f397a062dc9c49dedc,test,ebira,B,clinical,10.338979591836734,NEURO: PT SEDATED FOR COMFORT ON FENTANYL 500MCQ/HR VERSED 15MG/HR AND MS GTT AT 5MG/HR.,True,fentanyl,True,15.0 mg|5.0 mg,False,True,Male,19-25,NG,55fab43c6975e5c0400ece0f66541169,/AfriSpeech-100/test/f570feba-2518-442a-bf5e-ac608357fb39/b5dd0164e3932de45fcec2139e484dab.wav
867e4b92a79ab543ec87ea8de579525a,test,ebira,B,clinical,25.43897959183673,Subcutaneous heparinization was discontinued on 5 and intravenous heparinization was begun with a 3000 unit bolus with an 1800 unit/hour drip which was monitored by PTTs and adjusted forPTT greater than 60 and less than 80.,False,,True,3000.0 units|1800.0 units,False,True,Male,19-25,NG,55fab43c6975e5c0400ece0f66541169,/AfriSpeech-100/test/139aa925-0aef-4615-8991-a93133d2799b/9e906fd110c44454b9b1c14e6efd2f39.wav
